processing_group,marine_site_code,marine_site_name,latitude,longitude,georegion,island,time_format,detide_method,height_cutoff,year,month,day,date,day_of_year,sum,n,mean,stddev,stderr,coeffvar
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2024,2,5,2/5/2024,36,151.49,10,15.15,0.06,0.02,0
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2024,2,6,2/6/2024,37,147.64,10,14.76,0.5,0.16,0.03
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2024,2,7,2/7/2024,38,150.51,10,15.05,0.08,0.02,0.01
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2024,2,8,2/8/2024,39,148.46,10,14.85,0.15,0.05,0.01
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2024,2,9,2/9/2024,40,143.33,10,14.33,0.18,0.06,0.01
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2024,2,10,2/10/2024,41,145.25,10,14.53,0.3,0.09,0.02
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2024,2,11,2/11/2024,42,145.37,10,14.54,0.26,0.08,0.02
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2024,2,12,2/12/2024,43,146.24,10,14.62,0.14,0.05,0.01
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2024,2,13,2/13/2024,44,145.88,10,14.59,0.07,0.02,0
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2024,2,14,2/14/2024,45,148.55,10,14.86,0.09,0.03,0.01
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2024,2,15,2/15/2024,46,151.16,10,15.12,0.42,0.13,0.03
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2024,2,16,2/16/2024,47,74.43,5,14.89,0.02,0.01,0
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2024,2,17,2/17/2024,48,150.87,10,15.09,0.34,0.11,0.02
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2024,2,18,2/18/2024,49,147.74,10,14.77,0.26,0.08,0.02
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2024,2,19,2/19/2024,50,151.04,10,15.1,0.11,0.04,0.01
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2024,2,20,2/20/2024,51,149.73,10,14.97,0.01,0,0
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2024,2,21,2/21/2024,52,149.83,10,14.98,0.05,0.01,0
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2024,2,22,2/22/2024,53,150.06,10,15.01,0.17,0.05,0.01
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2024,2,23,2/23/2024,54,148.85,10,14.89,0.15,0.05,0.01
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2024,2,24,2/24/2024,55,151.08,10,15.11,0.15,0.05,0.01
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2024,2,25,2/25/2024,56,150.36,10,15.04,0.19,0.06,0.01
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2024,2,26,2/26/2024,57,145.43,10,14.54,0.07,0.02,0
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2024,2,27,2/27/2024,58,149.3,10,14.93,0.07,0.02,0
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2024,2,28,2/28/2024,59,150.02,10,15,0.2,0.06,0.01
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2024,2,29,2/29/2024,60,151.47,10,15.15,0.09,0.03,0.01
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2024,3,1,3/1/2024,61,155.44,10,15.54,0.35,0.11,0.02
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2024,3,2,3/2/2024,62,77.37,5,15.47,0.02,0.01,0
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2024,3,3,3/3/2024,63,75.71,5,15.14,0.02,0.01,0
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2024,3,4,3/4/2024,64,73.25,5,14.65,0.05,0.02,0
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2024,3,5,3/5/2024,65,141.55,10,14.16,0.17,0.05,0.01
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2024,3,6,3/6/2024,66,151.97,10,15.2,0.38,0.12,0.03
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2024,3,7,3/7/2024,67,148.5,10,14.85,0.19,0.06,0.01
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2024,3,8,3/8/2024,68,149.15,10,14.92,0.31,0.1,0.02
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2024,3,9,3/9/2024,69,149.35,10,14.94,0.53,0.17,0.04
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2024,3,10,3/10/2024,70,148.98,10,14.9,0.42,0.13,0.03
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2024,3,11,3/11/2024,71,143.53,10,14.35,0.11,0.04,0.01
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2024,3,12,3/12/2024,72,144.07,10,14.41,0.16,0.05,0.01
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2024,3,13,3/13/2024,73,146.01,10,14.6,0.25,0.08,0.02
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2024,3,14,3/14/2024,74,143.81,10,14.38,0.47,0.15,0.03
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2024,3,15,3/15/2024,75,155.94,10,15.59,0.7,0.22,0.04
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2024,3,16,3/16/2024,76,77.85,5,15.57,0.09,0.04,0.01
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2024,3,17,3/17/2024,77,159.58,10,15.96,0.54,0.17,0.03
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2024,3,18,3/18/2024,78,152.01,10,15.2,0.31,0.1,0.02
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2024,3,19,3/19/2024,79,153.13,10,15.31,0.38,0.12,0.02
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2024,3,20,3/20/2024,80,152.6,10,15.26,0.37,0.12,0.02
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2024,3,21,3/21/2024,81,154.19,10,15.42,0.36,0.11,0.02
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2024,3,22,3/22/2024,82,153.77,10,15.38,0.56,0.18,0.04
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2024,3,23,3/23/2024,83,153.44,10,15.34,0.42,0.13,0.03
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2024,3,24,3/24/2024,84,136.71,10,13.67,1.51,0.48,0.11
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2024,3,25,3/25/2024,85,109.03,10,10.9,0.17,0.05,0.02
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2024,3,26,3/26/2024,86,130.19,10,13.02,0.3,0.1,0.02
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2024,3,27,3/27/2024,87,137,10,13.7,0.12,0.04,0.01
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2024,3,28,3/28/2024,88,138.1,10,13.81,0.55,0.17,0.04
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2024,3,29,3/29/2024,89,132.99,10,13.3,0.46,0.15,0.03
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2024,3,30,3/30/2024,90,135.66,10,13.57,0.05,0.02,0
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2024,3,31,3/31/2024,91,68.7,5,13.74,0.06,0.03,0
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2024,4,1,4/1/2024,92,68.33,5,13.67,0.02,0.01,0
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2024,4,2,4/2/2024,93,70.45,5,14.09,0.01,0,0
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2024,4,3,4/3/2024,94,148.05,10,14.81,0.77,0.24,0.05
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2024,4,4,4/4/2024,95,149.68,10,14.97,0.6,0.19,0.04
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2024,4,5,4/5/2024,96,142.81,10,14.28,0.48,0.15,0.03
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2024,4,6,4/6/2024,97,133.93,10,13.39,0.94,0.3,0.07
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2024,4,7,4/7/2024,98,136.47,10,13.65,0.41,0.13,0.03
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2024,4,8,4/8/2024,99,136.31,10,13.63,0.69,0.22,0.05
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2024,4,9,4/9/2024,100,137.62,10,13.76,0.75,0.24,0.05
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2024,4,10,4/10/2024,101,140.11,10,14.01,0.12,0.04,0.01
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2024,4,11,4/11/2024,102,140.54,10,14.05,0.47,0.15,0.03
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2024,4,12,4/12/2024,103,135.85,10,13.59,0.18,0.06,0.01
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2024,4,13,4/13/2024,104,139.2,10,13.92,0.18,0.06,0.01
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2024,4,14,4/14/2024,105,69.02,5,13.8,0.02,0.01,0
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2024,4,15,4/15/2024,106,144.49,10,14.45,0.25,0.08,0.02
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2024,4,16,4/16/2024,107,147.71,10,14.77,0.55,0.18,0.04
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2024,4,17,4/17/2024,108,149.92,10,14.99,0.7,0.22,0.05
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2024,4,18,4/18/2024,109,148.06,10,14.81,0.66,0.21,0.04
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2024,4,19,4/19/2024,110,148.95,10,14.9,0.4,0.13,0.03
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2024,4,20,4/20/2024,111,149.97,10,15,0.76,0.24,0.05
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2024,4,21,4/21/2024,112,146.73,10,14.67,0.56,0.18,0.04
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2024,4,22,4/22/2024,113,145.73,10,14.57,0.59,0.19,0.04
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2024,4,23,4/23/2024,114,147.62,10,14.76,0.07,0.02,0
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2024,4,24,4/24/2024,115,139.94,10,13.99,0.42,0.13,0.03
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2024,4,25,4/25/2024,116,136.08,10,13.61,0.61,0.19,0.05
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2024,4,26,4/26/2024,117,138.17,10,13.82,0.15,0.05,0.01
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2024,4,27,4/27/2024,118,134.36,10,13.44,0.2,0.06,0.01
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2024,4,28,4/28/2024,119,152.04,10,15.2,0.79,0.25,0.05
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2024,4,29,4/29/2024,120,72.45,5,14.49,0.12,0.06,0.01
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2024,4,30,4/30/2024,121,73.06,5,14.61,0.03,0.01,0
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2024,5,1,5/1/2024,122,157.57,10,15.76,0.56,0.18,0.04
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2024,5,2,5/2/2024,123,160.84,10,16.08,0.56,0.18,0.03
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2024,5,3,5/3/2024,124,161.75,10,16.18,0.43,0.14,0.03
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2024,5,4,5/4/2024,125,167.31,10,16.73,0.78,0.25,0.05
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2024,5,5,5/5/2024,126,156.97,10,15.7,1.1,0.35,0.07
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2024,5,6,5/6/2024,127,126.68,10,12.67,0.87,0.28,0.07
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2024,5,7,5/7/2024,128,137.5,10,13.75,0.81,0.26,0.06
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2024,5,8,5/8/2024,129,148.06,10,14.81,0.36,0.11,0.02
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2024,5,9,5/9/2024,130,156.42,10,15.64,0.15,0.05,0.01
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2024,5,10,5/10/2024,131,160.71,10,16.07,0.33,0.1,0.02
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2024,5,11,5/11/2024,132,156.35,10,15.64,0.21,0.07,0.01
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2024,5,12,5/12/2024,133,150.56,10,15.06,0.56,0.18,0.04
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2024,5,13,5/13/2024,134,105.89,7,15.13,0.36,0.14,0.02
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2024,5,14,5/14/2024,135,121.36,8,15.17,0.44,0.16,0.03
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2024,5,15,5/15/2024,136,156.34,10,15.63,0.69,0.22,0.04
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2024,5,16,5/16/2024,137,150.77,10,15.08,0.54,0.17,0.04
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2024,5,17,5/17/2024,138,145.77,10,14.58,1.05,0.33,0.07
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2024,5,18,5/18/2024,139,145.22,10,14.52,0.6,0.19,0.04
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2024,5,19,5/19/2024,140,145.6,10,14.56,1.11,0.35,0.08
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2024,5,20,5/20/2024,141,141.22,10,14.12,1.07,0.34,0.08
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2024,5,21,5/21/2024,142,133.17,10,13.32,1.2,0.38,0.09
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2024,5,22,5/22/2024,143,129.31,10,12.93,0.64,0.2,0.05
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2024,5,23,5/23/2024,144,135.31,10,13.53,0.32,0.1,0.02
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2024,5,24,5/24/2024,145,141.16,10,14.12,0.78,0.25,0.06
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2024,5,25,5/25/2024,146,135.06,10,13.51,0.43,0.13,0.03
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2024,5,26,5/26/2024,147,137.32,10,13.73,0.22,0.07,0.02
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2024,5,27,5/27/2024,148,141.41,10,14.14,0.47,0.15,0.03
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2024,5,28,5/28/2024,149,141.72,10,14.17,0.33,0.1,0.02
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2024,5,29,5/29/2024,150,127.51,9,14.17,1.22,0.41,0.09
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2024,5,30,5/30/2024,151,100.38,7,14.34,0.81,0.31,0.06
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2024,5,31,5/31/2024,152,133.95,9,14.88,0.82,0.27,0.06
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2024,6,1,6/1/2024,153,149.52,10,14.95,0.8,0.25,0.05
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2024,6,2,6/2/2024,154,149.97,10,15,1.25,0.39,0.08
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2024,6,3,6/3/2024,155,142.87,10,14.29,0.96,0.3,0.07
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2024,6,4,6/4/2024,156,145.58,10,14.56,0.7,0.22,0.05
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2024,6,5,6/5/2024,157,156.56,10,15.66,0.24,0.08,0.02
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2024,6,6,6/6/2024,158,166.46,10,16.65,0.13,0.04,0.01
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2024,6,7,6/7/2024,159,173,10,17.3,0.64,0.2,0.04
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2024,6,8,6/8/2024,160,179.65,10,17.97,0.07,0.02,0
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2024,6,9,6/9/2024,161,180.35,10,18.04,0.17,0.05,0.01
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2024,6,10,6/10/2024,162,173.74,10,17.37,0.13,0.04,0.01
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2024,6,11,6/11/2024,163,170.32,10,17.03,0.13,0.04,0.01
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2024,6,12,6/12/2024,164,174.41,10,17.44,0.82,0.26,0.05
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2024,6,13,6/13/2024,165,122.32,7,17.47,0.31,0.12,0.02
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2024,6,14,6/14/2024,166,133.27,8,16.66,0.96,0.34,0.06
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2024,6,15,6/15/2024,167,163.73,10,16.37,1,0.32,0.06
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2024,6,16,6/16/2024,168,160.81,10,16.08,0.82,0.26,0.05
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2024,6,17,6/17/2024,169,176.64,10,17.66,0.51,0.16,0.03
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2024,6,18,6/18/2024,170,189.18,10,18.92,0.48,0.15,0.03
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2024,6,19,6/19/2024,171,194.16,10,19.42,0.36,0.12,0.02
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2024,6,20,6/20/2024,172,198.74,10,19.87,0.46,0.14,0.02
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2024,6,21,6/21/2024,173,193.58,10,19.36,1.09,0.35,0.06
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2024,6,22,6/22/2024,174,182.84,10,18.28,1.25,0.39,0.07
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2024,6,23,6/23/2024,175,165.62,10,16.56,1.02,0.32,0.06
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2024,6,24,6/24/2024,176,158.32,10,15.83,0.11,0.04,0.01
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2024,6,25,6/25/2024,177,159.81,10,15.98,0.29,0.09,0.02
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2024,6,26,6/26/2024,178,159.74,10,15.97,0.24,0.07,0.01
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2024,6,27,6/27/2024,179,166.74,10,16.67,0.97,0.31,0.06
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2024,6,28,6/28/2024,180,174.37,10,17.44,0.62,0.19,0.04
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2024,6,29,6/29/2024,181,123.6,7,17.66,0.89,0.34,0.05
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2024,6,30,6/30/2024,182,138.66,8,17.33,1.49,0.53,0.09
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2024,7,1,7/1/2024,183,174.83,10,17.48,1.71,0.54,0.1
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2024,7,2,7/2/2024,184,179.03,10,17.9,1.08,0.34,0.06
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2024,7,3,7/3/2024,185,182.64,10,18.26,1.43,0.45,0.08
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2024,7,4,7/4/2024,186,158.68,10,15.87,1.05,0.33,0.07
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2024,7,5,7/5/2024,187,156.13,10,15.61,0.59,0.19,0.04
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2024,7,6,7/6/2024,188,164.68,10,16.47,0.86,0.27,0.05
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2024,7,7,7/7/2024,189,192.14,10,19.21,0.27,0.09,0.01
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2024,7,8,7/8/2024,190,199.38,10,19.94,0.29,0.09,0.01
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2024,7,9,7/9/2024,191,205.2,10,20.52,0.6,0.19,0.03
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2024,7,10,7/10/2024,192,201.35,10,20.14,0.27,0.08,0.01
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2024,7,11,7/11/2024,193,196.04,10,19.6,0.07,0.02,0
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2024,7,12,7/12/2024,194,189.67,10,18.97,0.11,0.03,0.01
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2024,7,13,7/13/2024,195,187.04,10,18.7,0.88,0.28,0.05
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2024,7,14,7/14/2024,196,142.76,8,17.85,1.06,0.37,0.06
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2024,7,15,7/15/2024,197,118.15,7,16.88,1.67,0.63,0.1
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2024,7,16,7/16/2024,198,177.74,10,17.77,1.93,0.61,0.11
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2024,7,17,7/17/2024,199,174.95,10,17.5,2.06,0.65,0.12
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2024,7,18,7/18/2024,200,166.77,10,16.68,1.63,0.52,0.1
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2024,7,19,7/19/2024,201,151.78,10,15.18,1.34,0.42,0.09
